#z W_gamma(z,bin 1) W_gamma(z,bin 2) W_gamma(z,bin 3) ... W_gamma(z,bin 10)
0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
1.5863303333333334	4.3739010133372425e-25	7.70781503273771e-21	4.498280052962343e-18	8.880287499957927e-16	9.482399025226312e-14	6.955130087300997e-12	4.0738278397796303e-10	2.1031794217945915e-8	9.33430655241233e-7	0.000020607416103122015
1.59966	8.728693663095475e-26	4.5982221877961466e-21	2.7532968220474876e-18	5.595760095920056e-16	6.18333400412511e-14	4.723883855555214e-12	2.908155007746836e-10	1.6024653640107624e-8	7.838655768252646e-7	0.000019733602438251827
1.6129896666666668	0.	2.7437075953037427e-21	1.6849543885095662e-18	3.522799119567808e-16	4.025199759553554e-14	3.2005202440994347e-12	2.0693386571702805e-10	1.2160390963786415e-8	6.552425244530826e-7	0.000018877094665105726
1.6263193333333332	0.	1.6367802478042247e-21	1.0310338161356973e-18	2.2158399400672829e-16	2.6160464482596476e-14	2.163276432837481e-12	1.467868720368287e-10	9.191605632872764e-9	5.452337766965783e-7	0.00001803933435017138
1.639649	0.	9.76179742498336e-22	6.3085765144068105e-19	1.3926631566035292e-16	1.6976075442178654e-14	1.4588602208504352e-12	1.0380631508464525e-10	6.9209076490927565e-9	4.5164852218830515e-7	0.00001722160783169314
1.6529786666666666	0.	5.8185994896684815e-22	3.8601182509953035e-19	8.74673672463931e-17	1.100017477262753e-14	9.816418210381822e-13	7.319411081717818e-11	5.191579165262195e-9	3.7245602451040905e-7	0.00001642501086563134
1.6663083333333333	0.	3.466194057490635e-22	2.362038115693583e-19	5.4899198330796503e-17	7.118177235296321e-15	6.59142960488117e-13	5.146188513152885e-11	3.880036630737036e-9	3.057933355531781e-7	0.000015650466249678664
1.679638	0.	2.0659607979138214e-22	1.4455250215025161e-19	3.443770902657429e-17	4.600176835325301e-15	4.4169931549100087e-13	3.608197013242148e-11	2.889442603708154e-9	2.4996707131884737e-7	0.000014898693094015364
1.6929676666666666	0.	1.235223134974993e-22	8.847512397618285e-20	2.159136010123084e-17	2.9692985986918965e-15	2.9541534207114547e-13	2.5230678899460634e-11	2.1442382369087608e-9	2.0345098346833823e-7	0.000014170282471328364
1.7062973333333333	0.	7.377417277859391e-23	5.416343190126876e-20	1.353117988104303e-17	1.914431558199287e-15	1.9721106981100258e-13	1.7596885431050594e-11	1.5857953169079756e-9	1.6488723728130004e-7	0.000013465632560351142
1.719627	0.	4.3939530685342767e-23	3.3166028665676234e-20	8.476589675943749e-18	1.2329945571210408e-15	1.314185658163908e-13	1.2241870734088751e-11	1.1688922266427492e-9	1.330729414104402e-7	0.000012784963113642608
1.7329566666666667	0.	2.6052064775469075e-23	2.0313700039596165e-20	5.308451268989178e-18	7.933235502538228e-16	8.742691211885533e-14	8.495747943215606e-12	8.587981746800877e-10	1.0695332238387038e-7	0.000012128418460866535
1.7462863333333334	0.	1.5338219915099178e-23	1.2444449453224003e-20	3.3235073429619013e-18	5.099616886672165e-16	5.806674842538383e-14	5.882086323687509e-12	6.289735680857955e-10	8.561123159206433e-8	0.000011495964763743894
1.759616	0.	8.927555805336329e-24	7.62541590501133e-21	2.0803314165010284e-18	3.275269335299285e-16	3.8506579538278925e-14	4.0632229541852764e-12	4.592336372263479e-10	6.82527709928215e-8	0.000010887469087089672
1.7729456666666668	0.	5.102369012102939e-24	4.673874640039108e-21	1.3019722798579066e-18	2.1019126288025713e-16	2.5497936944293234e-14	2.8006323263233477e-12	3.34295793329215e-10	5.420030731520278e-8	0.000010302677814173518
1.7862753333333334	0.	2.8325724933127226e-24	2.8650885154953914e-21	8.14747373073975e-19	1.3479290157160753e-16	1.6860437039008544e-14	1.926288757884189e-12	2.4263828967745223e-10	4.287380611306411e-8	9.741319716639978e-6
1.799605	0.	1.5047967335700963e-24	1.7565556661955533e-21	5.098248061907514e-19	8.638235466451156e-17	1.1133985690060628e-14	1.322194392851421e-12	1.756103600946509e-10	3.378561298512226e-8	9.20299585534259e-6
1.8129346666666666	0.	7.345125447219983e-25	1.0767889821706418e-21	3.1902164689905277e-19	5.532468277437063e-17	7.343093548225784e-15	9.057616299886833e-13	1.2674749306611215e-10	2.6524516877426877e-8	8.687270897927825e-6
1.8262643333333333	0.	3.0951646461633735e-25	6.595759815422223e-22	1.996323265704243e-19	3.5413621176695594e-17	4.83724553191102e-15	6.193075532352888e-13	9.123425380096802e-11	2.074753452238417e-8	8.193624836981585e-6
1.839594	0.	7.980204778237287e-26	4.0418223110973436e-22	1.2493234643397605e-19	2.2657305349383552e-17	3.182885096051784e-15	4.226731611901427e-13	6.549968577074443e-11	1.617041554293198e-8	7.721568008960951e-6
1.8529236666666666	0.	0.	2.473354524552147e-22	7.819528171357506e-20	1.4489576112151427e-17	2.0921012584590564e-15	2.879667472818041e-13	4.690482437238863e-11	1.255857476782811e-8	7.270519062220652e-6
1.8662533333333333	0.	0.	1.5110784874018548e-22	4.8949755750962016e-20	9.262608096900535e-18	1.3737461849616805e-15	1.9585999858310614e-13	3.3506059493512835e-11	9.719819555995527e-9	6.8398982512523185e-6
1.879583	0.	0.	9.222273334630169e-23	3.0646348589819644e-20	5.919152683693039e-18	9.011987682539112e-16	1.32998136403438e-13	2.3877329485215047e-11	7.497226590117771e-9	6.4290969402961756e-6
1.8929126666666667	0.	0.	5.668362934603816e-23	1.919251027187624e-20	3.781581202970231e-18	5.906768693215454e-16	9.017160085275297e-14	1.6976079270361496e-11	5.763658182896498e-9	6.037520339406138e-6
1.9062423333333334	0.	0.	3.4753908604260853e-23	1.2021477328505477e-20	2.4153203160606458e-18	3.8683053488369954e-16	6.10446642453971e-14	1.2042210204022066e-11	4.416550300525849e-9	5.664557728451418e-6
1.919572	0.	0.	2.1239831219921976e-23	7.531881293366105e-21	1.5424012792899204e-18	2.531381934197404e-16	4.1267501036582244e-14	8.523723386357598e-12	3.3735368639600374e-9	5.309596158898653e-6
1.9329016666666667	0.	0.	1.290776441208098e-23	4.719921581273747e-21	9.848236997232954e-19	1.655307558465313e-16	2.785939515703263e-14	6.020353075971522e-12	2.56878512089835e-9	4.971990549178555e-6
1.9462313333333334	0.	0.	7.792970333129074e-24	2.9584272306296897e-21	6.2872783801942425e-19	1.0817250724279536e-16	1.8783399750761423e-14	4.243592713513205e-12	1.9500846671115203e-9	4.65116544938929e-6
1.959561	0.	0.	4.6490329564385566e-24	1.854640317475094e-21	4.013769004532824e-19	7.064572454529827e-17	1.2648250727853446e-14	2.985178725615619e-12	1.475975599444902e-9	4.346523143612757e-6
1.9728906666666666	0.	0.	2.7271591924031396e-24	1.1627078278003806e-21	2.5622540985143165e-19	4.6111777568440363e-17	8.507085521820414e-15	2.0959324624349138e-12	1.1138832626088112e-9	4.057487244619679e-6
1.9862203333333333	0.	0.	1.5519630639773268e-24	7.288774702351899e-22	1.635706773036014e-19	3.008266903314316e-17	5.71527157678062e-15	1.468832115367848e-12	8.382274993693048e-10	3.783466802805193e-6
1.99955	0.	0.	8.457060027756785e-25	4.567455827755942e-22	1.044264771640164e-19	1.961633668210361e-17	3.835533897688743e-15	1.0275075440013342e-12	6.290357129553109e-10	3.5238996802515653e-6
2.012879666666667	0.	0.	4.276448273122409e-25	2.861002451025084e-22	6.667473951882351e-20	1.2785969011029982e-17	2.5714458574533353e-15	7.175360195248938e-13	4.707701090668246e-10	3.2782348507130516e-6
2.0262093333333335	0.	0.	1.9106777246215995e-25	1.7893434263216193e-22	4.257568542178671e-20	8.330924016842615e-18	1.7222898234997387e-15	5.002275399145885e-13	3.513882628353938e-10	3.045944926926289e-6
2.0395390000000004	0.	0.	5.607296083693647e-26	1.1180051941715022e-22	2.719128571135471e-20	5.426340264499383e-18	1.1524972843865902e-15	3.48168753724597e-13	2.616006442226543e-10	2.826515868011415e-6
2.052868666666667	0.	0.	0.	6.97155106712053e-23	1.7369099718616518e-20	3.533455446671674e-18	7.70552974047351e-16	2.419555887689301e-13	1.9426678480473126e-10	2.619429084996436e-6
2.0661983333333334	0.	0.	0.	4.338539184347761e-23	1.1096987238446198e-20	2.3002810514195092e-18	5.147657247605861e-16	1.6788914462862887e-13	1.439069773484519e-10	2.4241893159788477e-6
2.0795280000000003	0.	0.	0.	2.716662896463793e-23	7.091140761892486e-21	1.4971702221689346e-18	3.436234357980916e-16	1.1632717450278345e-13	1.0634628199789497e-10	2.240322588999869e-6
2.0928576666666667	0.	0.	0.	1.7025444308855603e-23	4.5322329862694e-21	9.742958331595822e-19	2.292166833036396e-16	8.048806589058262e-14	7.840479531036457e-11	2.0673581572498684e-6
2.1061873333333336	0.	0.	0.	1.0639358581255896e-23	2.897372922710544e-21	6.339465577187769e-19	1.527988720424599e-16	5.561607658879134e-14	5.767300969437145e-11	1.9048483586431575e-6
2.119517	0.	0.	0.	6.616426481302975e-24	1.852502310830634e-21	4.1245507553853826e-19	1.0179332318610914e-16	3.838007374121174e-14	4.2328479590886704e-11	1.7523565286886736e-6
2.132846666666667	0.	0.	0.	4.121353847244399e-24	1.1846487986319776e-21	2.6833338108950003e-19	6.777459897557378e-17	2.6452897218904682e-14	3.099930233822776e-11	1.609448209258157e-6
2.1461763333333335	0.	0.	0.	2.5051640629069086e-24	7.576110224402711e-22	1.7456761700660756e-19	4.5100446545009815e-17	1.8210652051581294e-14	2.2654490780828647e-11	1.475712890408891e-6
2.1595060000000004	0.	0.	0.	1.502270413802498e-24	4.845190220571778e-22	1.1356752639589296e-19	2.999686905704585e-17	1.2522162281725752e-14	1.6521953664722274e-11	1.3507403476080896e-6
2.172835666666667	0.	0.	0.	8.80874578628739e-25	3.0969176247982623e-22	7.388621571120531e-20	1.994227020596656e-17	8.601232801208442e-15	1.2025465516803488e-11	1.2341360012585829e-6
2.1861653333333337	0.	0.	0.	4.963388724095138e-25	1.9787083764205723e-22	4.8073335765767235e-20	1.3252364010053243e-17	5.9018780465930335e-15	8.735695501486596e-12	1.1255237003570202e-6
2.199495	0.	0.	0.	2.6166397327190327e-25	1.2633745736226708e-22	3.128224264198805e-20	8.803252187413447e-18	4.04557966468136e-15	6.333886451372255e-12	1.0245195995078652e-6
2.212824666666667	0.	0.	0.	1.2383162869344228e-25	8.055412433173837e-23	2.035795461800937e-20	5.8457919536168995e-18	2.770515760535781e-15	4.584062746750659e-12	9.307550301104553e-7
2.2261543333333336	0.	0.	0.	4.281259667791092e-26	5.129312388542067e-23	1.3251054729775416e-20	3.880714322665246e-18	1.8955917040659305e-15	3.3116409970590247e-12	8.438775936401748e-7
2.239484	0.	0.	0.	0.	3.2587121366021983e-23	8.626442445767634e-21	2.575505871682553e-18	1.2958393963931913e-15	2.38829125840027e-12	7.635348699536192e-7
2.252813666666667	0.	0.	0.	0.	2.063173202948544e-23	5.6168773983023234e-21	1.7088727949588072e-18	8.85117754126712e-16	1.7194858970781233e-12	6.893843442829487e-7
2.2661433333333334	0.	0.	0.	0.	1.3120446647233717e-23	3.657889696048165e-21	1.1336258336584069e-18	6.041031230600069e-16	1.2359471678892497e-12	6.210930357851862e-7
2.2794730000000003	0.	0.	0.	0.	8.392149332563727e-24	2.382582572907812e-21	7.518918428321988e-19	4.1200200366395877e-16	8.869785297582668e-13	5.583322167971649e-7
2.2928026666666668	0.	0.	0.	0.	5.35163190192244e-24	1.55213539613119e-21	4.986316088323911e-19	2.8079035744884e-16	6.355570366145178e-13	5.007832561624185e-7
2.3061323333333337	0.	0.	0.	0.	3.3959398995e-24	1.0112911620583029e-21	3.3064031869952233e-19	1.9123877168916543e-16	4.5472768737607316e-13	4.481360543045265e-7
2.319462	0.	0.	0.	0.	2.140284604441834e-24	6.589610501699866e-22	2.192280300579284e-19	1.3016649037106665e-16	3.2487742950375686e-13	4.0008624598335397e-7
2.332791666666667	0.	0.	0.	0.	1.334505533198671e-24	4.294269030440906e-22	1.4535273292466136e-19	8.854602401699797e-17	2.3177865922018225e-13	3.563406814999452e-7
2.3461213333333335	0.	0.	0.	0.	8.205815706822725e-25	2.798112579136264e-22	9.636880778781997e-20	6.019935670196615e-17	1.6513888682982233e-13	3.166143853560975e-7
2.3594510000000004	0.	0.	0.	0.	4.9287696691589495e-25	1.822739110241041e-22	6.389345246667784e-20	4.090675715096587e-17	1.1750363031888067e-13	2.806285726732231e-7
2.372780666666667	0.	0.	0.	0.	2.8636203294972687e-25	1.1868384580435979e-22	4.236330911126094e-20	2.7783485617483104e-17	8.350259970207687e-14	2.481180886326028e-7
2.3861103333333338	0.	0.	0.	0.	1.5708610754552226e-25	7.721409629514836e-23	2.80893504354973e-20	1.8861789966658086e-17	5.926739189210617e-14	2.1882416864444294e-7
2.3994400000000002	0.	0.	0.	0.	7.852207196859031e-26	5.018604915454636e-23	1.8626681558481282e-20	1.2799655248663333e-17	4.2016660663732056e-14	1.925014522561979e-7
2.4127696666666667	0.	0.	0.	0.	3.169421244694681e-26	3.256267450611274e-23	1.2352985097675742e-20	8.682552372423128e-18	2.97523416847331e-14	1.689134010631937e-7
2.4260993333333336	0.	0.	0.	0.	5.9957007748158956e-27	2.1086281078688834e-23	8.192655027303689e-21	5.887656078987883e-18	2.1045133246526532e-14	1.47834505190287e-7
2.439429	0.	0.	0.	0.	0.	1.361692734802264e-23	5.4352279715395215e-21	3.991123588596714e-18	1.4870127657072297e-14	1.29051563002489e-7
2.452758666666667	0.	0.	0.	0.	0.	8.750577780664189e-24	3.606156186006341e-21	2.7047167748631488e-18	1.049621172591327e-14	1.1236241367573087e-7
2.4660883333333334	0.	0.	0.	0.	0.	5.637572705046586e-24	2.3930080698136236e-21	1.8324581508987526e-18	7.401532958609155e-15	9.757649199283549e-8
2.4794180000000003	0.	0.	0.	0.	0.	3.66765628079355e-24	1.5882334132695175e-21	1.2412035553730445e-18	5.21431345282117e-15	8.451426888566685e-8
2.492747666666667	0.	0.	0.	0.	0.	2.3762056955374413e-24	1.0541120298962237e-21	8.405431170933582e-19	3.670074797004505e-15	7.300827252161532e-8
2.5060773333333337	0.	0.	0.	0.	0.	1.5367246581132654e-24	6.9979916975201705e-22	5.6911437171917365e-19	2.580897699286583e-15	6.290312502423525e-8
2.519407	0.	0.	0.	0.	0.	9.859432406938871e-25	4.646890452308386e-22	3.852722048040614e-19	1.8134207652112925e-15	5.4054367021241565e-8
2.532736666666667	0.	0.	0.	0.	0.	6.262380489613817e-25	3.0850224242392795e-22	2.607859726969811e-19	1.273139065789545e-15	4.632829435968326e-8
2.5460663333333335	0.	0.	0.	0.	0.	3.919856051282851e-25	2.048333321936922e-22	1.7650296357992766e-19	8.931328035992269e-16	3.960254375412343e-8
2.559396	0.	0.	0.	0.	0.	2.4079137165080976e-25	1.3598119371777797e-22	1.1944963171895608e-19	6.2608412578861e-16	3.376466815211062e-8
2.572725666666667	0.	0.	0.	0.	0.	1.4365545657208538e-25	9.025362985019125e-23	8.083368509882593e-20	4.3856996846825355e-16	2.8712172239404285e-8
2.5860553333333334	0.	0.	0.	0.	0.	8.179015379154364e-26	5.988659213581435e-23	5.469955189007437e-20	3.070084553046092e-16	2.43525645479999e-8
2.5993850000000003	0.	0.	0.	0.	0.	4.2931043951887003e-26	3.970234172005719e-23	3.70144275932864e-20	2.1477376433562904e-16	2.0601438302200194e-8
2.6127146666666667	0.	0.	0.	0.	0.	1.9278436439892778e-26	2.6298344971940032e-23	2.5047331908651755e-20	1.5015525750281051e-16	1.738335434812817e-8
2.6260443333333336	0.	0.	0.	0.	0.	5.1353608193480826e-27	1.739018127251972e-23	1.6949824181876743e-20	1.0491652369530763e-16	1.46304750120831e-8
2.639374	0.	0.	0.	0.	0.	0.	1.1475658210917894e-23	1.1470737249443683e-20	7.326651865819172e-17	1.22823086318462e-8
2.652703666666667	0.	0.	0.	0.	0.	0.	7.549570986415064e-24	7.76330110115469e-21	5.113688554647203e-17	1.0285003561775784e-8
2.6660333333333335	0.	0.	0.	0.	0.	0.	4.955233288087801e-24	5.2546137244925964e-21	3.567344795859973e-17	8.591099806916804e-9
2.6793630000000004	0.	0.	0.	0.	0.	0.	3.2313061606624816e-24	3.55699080635159e-21	2.487407169867552e-17	7.158366895314554e-9
2.692692666666667	0.	0.	0.	0.	0.	0.	2.107174958785172e-24	2.4080959690829576e-21	1.7336583296082675e-17	5.949937067147657e-9
2.7060223333333338	0.	0.	0.	0.	0.	0.	1.3929123411424428e-24	1.6305533865394627e-21	1.2077599979735708e-17	4.933466407947333e-9
2.719352	0.	0.	0.	0.	0.	0.	9.202097252277054e-25	1.104124427704499e-21	8.410543084132746e-18	4.080817279198768e-9
2.7326816666666667	0.	0.	0.	0.	0.	0.	6.056735553851948e-25	7.47802578198803e-22	5.854770141680109e-18	3.3674976737652488e-9
2.7460113333333336	0.	0.	0.	0.	0.	0.	3.9602484077403853e-25	5.06558982288098e-22	4.0741983326439265e-18	2.7723066135760332e-9
2.759341	0.	0.	0.	0.	0.	0.	2.5641449424559257e-25	3.4317821268259967e-22	2.8342500502784166e-18	2.27702136144586e-9
2.772670666666667	0.	0.	0.	0.	0.	0.	1.6369216910251701e-25	2.3252646204748328e-22	1.9710245862978922e-18	1.8659150345040192e-9
2.7860003333333334	0.	0.	0.	0.	0.	0.	1.0246203443990646e-25	1.5756532708919829e-22	1.3703514352740313e-18	1.5255605603247268e-9
2.7993300000000003	0.	0.	0.	0.	0.	0.	6.23256956583252e-26	1.0677910066041947e-22	9.524698661225201e-19	1.244486847295548e-9
2.812659666666667	0.	0.	0.	0.	0.	0.	3.639361029571427e-26	7.236180512647801e-23	6.618797374233157e-19	1.0129605546697952e-9
2.8259893333333337	0.	0.	0.	0.	0.	0.	1.981436973235611e-26	4.903800265431827e-23	4.598413584795075e-19	8.227032168430331e-10
2.839319	0.	0.	0.	0.	0.	0.	9.694857516646578e-27	3.3227264133344566e-23	3.1940805932647144e-19	6.66739108826976e-10
2.852648666666667	0.	0.	0.	0.	0.	0.	3.268903495500065e-27	2.2501732676831693e-23	2.2182921007831947e-19	5.391940906884033e-10
2.8659783333333335	0.	0.	0.	0.	0.	0.	2.760028836674114e-28	1.5231770467215018e-23	1.5403466997273729e-19	4.351365191149354e-10
2.8793080000000004	0.	0.	0.	0.	0.	0.	0.	1.0298132285868403e-23	1.0694472302699414e-19	3.504366927774991e-10
2.892637666666667	0.	0.	0.	0.	0.	0.	0.	6.954262961991309e-24	7.424228550554163e-20	2.8164940501246204e-10
2.9059673333333333	0.	0.	0.	0.	0.	0.	0.	4.687363599900841e-24	5.153459534975538e-20	2.2591193296122541e-10
2.9192970000000003	0.	0.	0.	0.	0.	0.	0.	3.1509957232708456e-24	3.57693613742051e-20	1.8084718779852153e-10
2.9326266666666667	0.	0.	0.	0.	0.	0.	0.	2.1135025715004504e-24	2.4825462898702157e-20	1.4449184575559662e-10
2.9459563333333336	0.	0.	0.	0.	0.	0.	0.	1.4121535895703656e-24	1.7229140716004723e-20	1.1522361483944506e-10
2.959286	0.	0.	0.	0.	0.	0.	0.	9.386781597006265e-25	1.1956867640411825e-20	9.171183904452845e-11
2.972615666666667	0.	0.	0.	0.	0.	0.	0.	6.199785093841912e-25	8.297763110322464e-21	7.28624490603496e-11
2.9859453333333335	0.	0.	0.	0.	0.	0.	0.	4.1157827830935503e-25	5.75850657301611e-21	5.778207752891517e-11
2.9992750000000004	0.	0.	0.	0.	0.	0.	0.	2.7759826888845816e-25	3.9963816770133724e-21	4.5740724886248307e-11
3.012604666666667	0.	0.	0.	0.	0.	0.	0.	1.8664226797021943e-25	2.7735240329914113e-21	3.614558603175978e-11
3.0259343333333337	0.	0.	0.	0.	0.	0.	0.	1.2475902246276061e-25	1.924948161966086e-21	2.8513985679530566e-11
3.039264	0.	0.	0.	0.	0.	0.	0.	8.275487459379305e-26	1.3360791278858984e-21	2.2455518734057766e-11
3.052593666666667	0.	0.	0.	0.	0.	0.	0.	5.42750051675098e-26	9.274289360952692e-22	1.7654753267389017e-11
3.0659233333333336	0.	0.	0.	0.	0.	0.	0.	3.5088357931256917e-26	6.43808871110837e-22	1.3857634870675595e-11
3.079253	0.	0.	0.	0.	0.	0.	0.	2.2236084031452887e-26	4.469691602115506e-22	1.0859714143190282e-11
3.092582666666667	0.	0.	0.	0.	0.	0.	0.	1.3642598952413372e-26	3.103441674544468e-22	8.49699872207893e-12
3.1059123333333334	0.	0.	0.	0.	0.	0.	0.	7.927736112276186e-27	2.155041919467496e-22	6.637949704201434e-12
3.1192420000000003	0.	0.	0.	0.	0.	0.	0.	4.315468601200701e-27	1.4966649241306564e-22	5.177795154336292e-12
3.1325716666666668	0.	0.	0.	0.	0.	0.	0.	1.938861203800073e-27	1.0395437308546072e-22	4.032806152811329e-12
3.1459013333333337	0.	0.	0.	0.	0.	0.	0.	5.196976677259406e-28	7.221276939571176e-23	3.1364162173066212e-12
3.159231	0.	0.	0.	0.	0.	0.	0.	0.	5.0167792778636575e-23	2.435762052005881e-12
3.172560666666667	0.	0.	0.	0.	0.	0.	0.	0.	3.485621706463899e-23	1.8889794622416656e-12
3.1858903333333335	0.	0.	0.	0.	0.	0.	0.	0.	2.4220117945827868e-23	1.462910718555949e-12
3.1992200000000004	0.	0.	0.	0.	0.	0.	0.	0.	1.6834779091468382e-23	1.1314130027120266e-12
3.212549666666667	0.	0.	0.	0.	0.	0.	0.	0.	1.16951313476667e-23	8.738708546812522e-13
3.2258793333333338	0.	0.	0.	0.	0.	0.	0.	0.	8.126810508989355e-24	6.740763956604057e-13
3.2392090000000002	0.	0.	0.	0.	0.	0.	0.	0.	5.645685085033026e-24	5.192974674229753e-13
3.2525386666666667	0.	0.	0.	0.	0.	0.	0.	0.	3.920931062989751e-24	3.995574964513675e-13
3.2658683333333336	0.	0.	0.	0.	0.	0.	0.	0.	2.721728255428077e-24	3.0705329805054323e-13
3.279198	0.	0.	0.	0.	0.	0.	0.	0.	1.8877020634305494e-24	2.3568179778684933e-13
3.292527666666667	0.	0.	0.	0.	0.	0.	0.	0.	1.3077270181159156e-24	1.806876880580949e-13
3.3058573333333334	0.	0.	0.	0.	0.	0.	0.	0.	9.045398253919419e-25	1.3836684396060624e-13
3.3191870000000003	0.	0.	0.	0.	0.	0.	0.	0.	6.242358133347072e-25	1.0583914040403446e-13
3.332516666666667	0.	0.	0.	0.	0.	0.	0.	0.	4.29701702189238e-25	8.086908437130849e-14
3.3458463333333337	0.	0.	0.	0.	0.	0.	0.	0.	2.948325692723523e-25	6.172348739060118e-14
3.359176	0.	0.	0.	0.	0.	0.	0.	0.	2.0135831482488578e-25	4.706088323760657e-14
3.372505666666667	0.	0.	0.	0.	0.	0.	0.	0.	1.3724325894188407e-25	3.5844365708110994e-14
3.3858353333333335	0.	0.	0.	0.	0.	0.	0.	0.	9.245732222660632e-26	2.7273661182574978e-14
3.3991650000000004	0.	0.	0.	0.	0.	0.	0.	0.	6.188655838122383e-26	2.0731817200190802e-14
3.412494666666667	0.	0.	0.	0.	0.	0.	0.	0.	4.17380613430582e-26	1.574384755950653e-14
3.4258243333333334	0.	0.	0.	0.	0.	0.	0.	0.	2.876855642110507e-26	1.1944659053694948e-14
3.4391540000000003	0.	0.	0.	0.	0.	0.	0.	0.	1.9761343859811588e-26	9.053887241427151e-15
3.4524836666666667	0.	0.	0.	0.	0.	0.	0.	0.	1.3489445957991333e-26	6.856514372361378e-15
3.4658133333333336	0.	0.	0.	0.	0.	0.	0.	0.	9.13459620890429e-27	5.187846814520173e-15
3.479143	0.	0.	0.	0.	0.	0.	0.	0.	6.113641450342394e-27	3.921880507013009e-15
3.492472666666667	0.	0.	0.	0.	0.	0.	0.	0.	4.0288850606862116e-27	2.9623202015778188e-15
3.5058023333333335	0.	0.	0.	0.	0.	0.	0.	0.	2.5963464395462733e-27	2.2356887234694593e-15
3.5191320000000004	0.	0.	0.	0.	0.	0.	0.	0.	1.6227278178195254e-27	1.6859170222421903e-15
3.532461666666667	0.	0.	0.	0.	0.	0.	0.	0.	9.609936682781425e-28	1.2703162641428813e-15
3.5457913333333337	0.	0.	0.	0.	0.	0.	0.	0.	5.363045682754641e-28	9.564138602771452e-16
3.559121	0.	0.	0.	0.	0.	0.	0.	0.	2.4289841267388564e-28	7.195200955097807e-16
3.572450666666667	0.	0.	0.	0.	0.	0.	0.	0.	6.685708661621202e-29	5.4088738857990845e-16
3.5857803333333336	0.	0.	0.	0.	0.	0.	0.	0.	8.780442138010045e-31	4.062927599951893e-16
3.59911	0.	0.	0.	0.	0.	0.	0.	0.	0.	3.049586498810299e-16
3.612439666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.287241199927647e-16
3.6257693333333334	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.714138485182455e-16
3.6390990000000003	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.2836248665945224e-16
3.6524286666666668	0.	0.	0.	0.	0.	0.	0.	0.	0.	9.604436827016515e-17
3.6657583333333337	0.	0.	0.	0.	0.	0.	0.	0.	0.	7.1801387464019e-17
3.679088	0.	0.	0.	0.	0.	0.	0.	0.	0.	5.362846236177505e-17
3.692417666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	4.001503129646748e-17
3.7057473333333335	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.982453356845804e-17
3.7190770000000004	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.2201592429777567e-17
3.732406666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.6503453425668723e-17
3.745736333333334	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.2247415874954231e-17
3.7590660000000002	0.	0.	0.	0.	0.	0.	0.	0.	0.	9.070991997671723e-18
3.7723956666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	6.7024736086686845e-18
3.7857253333333336	0.	0.	0.	0.	0.	0.	0.	0.	0.	4.938127037851663e-18
3.799055	0.	0.	0.	0.	0.	0.	0.	0.	0.	3.625337921016484e-18
3.812384666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.6498751940282644e-18
3.8257143333333334	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.926223967520773e-18
3.8390440000000003	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.3905182181793571e-18
3.852373666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	9.949731836050382e-19
3.8657033333333337	0.	0.	0.	0.	0.	0.	0.	0.	0.	7.03928872458703e-19
3.879033	0.	0.	0.	0.	0.	0.	0.	0.	0.	4.907550246172563e-19
3.892362666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	3.3558636392030696e-19
3.9056923333333335	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.23609114660622e-19
3.9190220000000004	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.4378260076631757e-19
3.932351666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	8.788096227994347e-20
3.9456813333333334	0.	0.	0.	0.	0.	0.	0.	0.	0.	4.977957395881871e-20
3.9590110000000003	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.4919797653035912e-20
3.9723406666666667	0.	0.	0.	0.	0.	0.	0.	0.	0.	9.910140979656518e-21
3.9856703333333336	0.	0.	0.	0.	0.	0.	0.	0.	0.	2.22848860004429e-21
3.999	0	0	0	0	0	0	0	0	0	0
